Launch_status,Title,Country,Prog_name,Launch_datetime,Launcher_name,Status,Price(million),Liftoff_Thrust(kN),Payload_to_LEO(kg),Payload_to_GTO(kg),Rocket_Height(m),Fairing_Diameter(m),Fairing_Height(m),Cross_Join
Partial Failure,FireflyAlpha|ToTheBlack, USA,To The Black,10/1/22 7:01,Firefly,Active,$15.00 ,801,"1,030",NA,29.5,2.2,5,1
Success,LongMarch6|Shiyan16A/B&Shiyan17, China,Shiyan 16 A/B & Shiyan 17,9/26/22 23:50,CASC,Active,$19.00 ,"1,188","1,080",0,29.24,2.6,6.145,1
Success,LongMarch2D|Yaogan36, China,Yaogan 36,9/26/22 13:38,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,Falcon9Block5|StarlinkGroup4-35, USA,Starlink Group 4-35,9/24/22 23:32,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Kuaizhou1A|Shiyan14&Shiyan15, China,Shiyan 14 & Shiyan 15,9/24/22 22:55,CASIC,Active,$5.80 ,537,300,0,19.8,1.4,3.4,1
Success,DeltaIVHeavy|NROL-91(USA-338), USA,NROL-91 (USA-338),9/24/22 22:25,ULA,Active,$350.00 ,"9,411","28,370","13,810",72,5.1,19.1,1
Success,Soyuz2.1a|SoyuzMS-22, Kazakhstan,Soyuz MS-22,9/21/22 13:54,Roscosmos,Active,$17.42 ,"4,550","7,500",0,51.38,4.11,15.59,1
Success,LongMarch2D|Yunhai-103, China,Yunhai-1 03,9/20/22 23:15,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,Falcon9Block5|StarlinkGroup4-34, USA,Starlink Group 4-34,9/19/22 0:18,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Electron/Curie|TheOwlSpreadsItsWings, New Zealand,The Owl Spreads Its Wings,9/15/22 20:38,Rocket Lab,Active,$7.50 ,225,320,NA,17,1.2,2.5,1
Success,LongMarch7A|ChinaSat1E, China,ChinaSat 1E,9/13/22 13:18,CASC,Active,0,"7,128","12,000","7,000",58,4.2,12.4,1
Failure,NewShepard|NS-23, USA,NS-23,9/12/22 14:26,Blue Origin,Active,0,490,0,0,18,NA,NA,1
Success,"Falcon9Block5|StarlinkGroup4-2,BlueWalker3", USA,"Starlink Group 4-2, BlueWalker 3",9/11/22 1:20,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Ariane5ECA|EutelsatKonnectVHTS, France,Eutelsat Konnect VHTS,9/7/22 21:45,Arianespace,Active,$200.00 ,"15,120","21,000","10,500",53,5.4,17,1
Success,LongMarch2D|Yaogan35Group05, China,Yaogan 35 Group 05,9/6/22 4:19,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,Kuaizhou1A|CentiSpace-1S3&S4, China,CentiSpace-1 S3 & S4,9/6/22 2:24,CASIC,Active,$5.80 ,537,300,0,19.8,1.4,3.4,1
Success,Falcon9Block5|StarlinkGroup4-20andVaruna-TDM, USA,Starlink Group 4-20 and Varuna-TDM,9/5/22 2:09,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch4C|Yaogan33-02, China,Yaogan 33-02,9/2/22 23:44,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Falcon9Block5|StarlinkGroup3-4, USA,Starlink Group 3-4,8/31/22 5:40,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-23, USA,Starlink Group 4-23,8/28/22 3:41,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch2D|Beijing-3B, China,Beijing-3B,8/24/22 3:01,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,Kuaizhou1A|Chuangxin-16, China,Chuangxin-16,8/23/22 2:36,CASIC,Active,$5.80 ,537,300,0,19.8,1.4,3.4,1
Success,Falcon9Block5|StarlinkGroup4-27, USA,Starlink Group 4-27,8/19/22 19:21,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch2D|Yaogan35Group04, China,Yaogan 35 Group 04,8/19/22 17:37,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,Falcon9Block5|StarlinkGroup3-3, USA,Starlink Group 3-3,8/12/22 21:40,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,"LongMarch6|Jilin-1HighResolution03D-09,35to43&InfraredA01to06", China,"Jilin-1 High Resolution 03D-09, 35 to 43 & Infrared A01 to 06",8/10/22 4:50,CASC,Active,$19.00 ,"1,188","1,080",0,29.24,2.6,6.145,1
Success,Falcon9Block5|StarlinkGroup4-26, USA,Starlink Group 4-26,8/10/22 2:14,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Soyuz2.1b/Fregat-M|Khayyamandothersatellites, Kazakhstan,Khayyam and other satellites,8/9/22 5:52,Roscosmos,Active,$25.00 ,"4,550","7,500","3,250",46.94,4.11,11.43,1
Success,Ceres-1|Whiteisthenewblack, China,White is the new black,8/9/22 4:11,Galactic Energy,Active,$4.90 ,588,400,0,19,1.4,2.5,1
Failure,SSLV|EOS-02&AzaadiSAT, India,EOS-02 & AzaadiSAT,8/7/22 3:48,ISRO,Active,0,NA,500,NA,34,2,NA,1
Success,Falcon9Block5|KoreanPathfinderLunarOrbiter(KPLO), USA,Korean Pathfinder Lunar Orbiter (KPLO),8/4/22 23:08,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch2F/T|ExperimentalSpaceplane(CSSHQ), China,Experimental Spaceplane (CSSHQ),8/4/22 16:00,CASC,Active,0,"5,985","8,600",0,52.03,3.8,12.78,1
Success,NewShepard|NS-22, USA,NS-22,8/4/22 13:56,Blue Origin,Active,0,490,0,0,18,NA,NA,1
Success,AtlasV421|SBIRSGEO-6, USA,SBIRS GEO-6,8/4/22 10:29,ULA,Active,$123.00 ,"7,152","13,600","6,890",58.3,4.2,13.8,1
Success,Electron/Curie|AntipodeanAdventure(NROL-199), New Zealand,Antipodean Adventure (NROL-199),8/4/22 5:00,Rocket Lab,Active,$7.50 ,225,320,NA,17,1.2,2.5,1
Success,LongMarch4B|TerrestrialEcosystemCarbonInventorySatellite(TECIS), China,Terrestrial Ecosystem Carbon Inventory Satellite (TECIS),8/4/22 3:08,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Soyuz2.1v/Volga|Cosmos2558, Russia,Cosmos 2558,8/1/22 20:25,VKS RF,Active,0,"1,535","2,850",0,44.08,3,8.36,1
Success,LongMarch2D|Yaogan35Group03, China,Yaogan 35 Group 03,7/29/22 13:28,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,Kinetica1|DemoFlight, China,Demo Flight,7/27/22 4:12,CAS Space,Active,0,NA,"2,000","1,500",31,3.35,NA,1
Success,Falcon9Block5|StarlinkGroup4-25, USA,Starlink Group 4-25,7/24/22 13:38,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch5B|Wentian, China,Wentian,7/24/22 6:22,CASC,Active,0,"10,565","23,000",0,53.66,5.2,20.5,1
Success,Falcon9Block5|StarlinkGroup3-2, USA,Starlink Group 3-2,7/22/22 17:39,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-22, USA,Starlink Group 4-22,7/17/22 14:20,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch2C|SuperViewNeo2-01&02, China,SuperView Neo 2-01 & 02,7/15/22 22:57,CASC,Active,$30.80 ,"2,962","2,500","1,000",34.65,3.35,5.84,1
Success,Falcon9Block5|CRSSpX-25, USA,CRS SpX-25,7/15/22 0:44,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,VegaC|LARES2&SSMSn°4, France,LARES 2 & SSMS n°4,7/13/22 13:13,ESA,Active,0,"4,500","2,300",NA,35,3.3,9,1
Success,Electron/Curie|WiseOneLooksAhead(NROL-162), New Zealand,Wise One Looks Ahead (NROL-162),7/13/22 6:30,Rocket Lab,Active,$7.50 ,225,320,NA,17,1.2,2.5,1
Success,LongMarch3B/E|Tianlian-2-03, China,Tianlian-2-03,7/12/22 16:30,CASC,Active,$29.15 ,"5,986","11,500","5,550",56.3,4.2,9.56,1
Success,Falcon9Block5|StarlinkGroup3-1, USA,Starlink Group 3-1,7/11/22 1:39,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-21, USA,Starlink Group 4-21,7/7/22 13:11,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Soyuz2.1b/Fregat-M|Cosmos2557, Russia,Cosmos 2557,7/7/22 9:18,VKS RF,Active,$25.00 ,"4,550","7,500","3,250",46.94,4.11,11.43,1
Success,LauncherOne|STP-S28A, USA,STP-S28A,7/2/22 6:53,Virgin Orbit,Retired,$12.00 ,NA,500,NA,16,1.3,NA,1
Success,AtlasV541|USSF-12(WFOV), USA,USSF-12 (WFOV),7/1/22 23:15,ULA,Active,$145.00 ,"10,478","17,410","8,290",62.2,5.4,26.5,1
Success,PSLV-CA|DS-EO&Others, India,DS-EO & Others,6/30/22 12:32,ISRO,Active,$21.00 ,"4,847",NA,NA,44,3.2,8.3,1
Success,Falcon9Block5|SES-22, USA,SES-22,6/29/22 21:04,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Electron/Photon|CAPSTONE, New Zealand,CAPSTONE,6/28/22 9:55,Rocket Lab,Active,0,162,320,NA,17,1.2,2.5,1
Success,LongMarch4C|Gaofen-1203, China,Gaofen-12 03,6/27/22 15:46,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Zoljanah|DemoFlight, Iran,NA,6/26/22 15:46,ISA,Active,0,726,600,NA,25.5,1.25,NA,1
Success,LongMarch2D|Yaogan35Group02, China,Yaogan 35 Group 02,6/23/22 2:22,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,Ariane5ECA|Measat-3d&GSAT-24, France,Measat-3d & GSAT-24,6/22/22 21:50,Arianespace,Active,$200.00 ,"15,120","21,000","10,500",53,5.4,17,1
Success,Kuaizhou1A|Tianxing-1, China,NA,6/22/22 2:08,CASIC,Active,$5.80 ,537,300,0,19.8,1.4,3.4,1
Success,KSLV-2|TestFlight2, South Korea,Test Flight 2,6/21/22 7:00,KARI,Active,0,"2,620","1,500",550,47.5,3.3,NA,1
Success,Falcon9Block5|GlobalstarFM15&USA328to331, USA,Globalstar FM15 & USA 328 to 331,6/19/22 4:27,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|SARah1, USA,SARah 1,6/18/22 14:19,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-19, USA,Starlink Group 4-19,6/17/22 16:09,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Failure,Rocket3|TROPICSFlight1, USA,TROPICS Flight 1,6/12/22 17:43,Astra,Retired,$2.50 ,133,204,0,11.6,NA,NA,1
Success,Falcon9Block5|Nilesat-301, USA,Nilesat-301,6/8/22 21:04,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch2F/G|Shenzhou14, China,Shenzhou 14,6/5/22 2:44,CASC,Active,0,"5,985","8,600",0,58.34,3.6,19.11,1
Success,NewShepard|NS-21, USA,NS-21,6/4/22 13:25,Blue Origin,Active,0,490,0,0,18,NA,NA,1
Success,Soyuz2.1a|ProgressMS-20, Kazakhstan,Progress MS-20,6/3/22 9:32,Roscosmos,Active,$17.42 ,"4,550","7,500",0,51.38,4.11,15.59,1
Success,LongMarch2C|GeelyConstellationGroup01, China,Geely Constellation Group 01,6/2/22 4:00,CASC,Active,$30.80 ,"2,962","2,500","1,000",34.65,3.35,5.84,1
Success,Falcon9Block5|Transporter5, USA,Transporter 5,5/25/22 18:35,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch2C/YZ-1S|RSW-04-06, China,RSW-04 - 06,5/20/22 10:30,CASC,Active,$30.80 ,"2,962","2,850","1,000",38.83,3.35,8.37,1
Success,AtlasVN22|StarlinerOFT-2, USA,Starliner OFT-2,5/19/22 22:54,ULA,Active,0,"7,152","13,000",NA,NA,NA,NA,1
Success,Soyuz2.1a|Cosmos2556, Russia,Cosmos 2556,5/19/22 8:03,VKS RF,Active,$17.42 ,"4,550","7,500",0,51.38,4.11,15.59,1
Success,Falcon9Block5|StarlinkGroup4-18, USA,Starlink Group 4-18,5/18/22 10:59,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-15, USA,Starlink Group 4-15,5/14/22 20:40,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-13, USA,Starlink Group 4-13,5/13/22 22:07,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Failure,Hyperbola-1|Jilin-1Mofang-01A(R), China,Jilin-1 Mofang-01A(R),5/13/22 7:09,i-Space,Active,0,557,300,0,21,1.2,2.2,1
Success,LongMarch7|Tianzhou4, China,Tianzhou 4,5/9/22 17:56,CASC,Active,0,"7,128","13,500","5,500",53.1,4.2,12.4,1
Success,Falcon9Block5|StarlinkGroup4-17, USA,Starlink Group 4-17,5/6/22 9:42,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch2D|Jilin-1Wideband-01C&HighResolution03D-27to33, China,Jilin-1 Wideband-01C & High Resolution 03D-27 to 33,5/5/22 2:38,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,Electron/Curie|ThereandBackAgain, New Zealand,There and Back Again,5/2/22 22:49,Rocket Lab,Active,$7.50 ,225,320,NA,17,1.2,2.5,1
Success,LongMarch11H|Jilin-1Gaofen03D-04to07&04A,China,Jilin-1 Gaofen 03D-04 to 07 & 04A,4/30/22 3:30,CASC,Active,$5.30 ,"1,176",700,0,20.8,2,5,1
Success,Falcon9Block5|StarlinkGroup4-16, USA,Starlink Group 4-16,4/29/22 21:27,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Angara1.2|Cosmos2555, Russia,Cosmos 2555,4/29/22 19:55,VKS RF,Active,0,"1,922","3,800",0,42.4,3,9.9,1
Success,LongMarch2C|SuperViewNeo1-01&02, China,SuperView Neo 1-01 & 02,4/29/22 4:11,CASC,Active,$30.80 ,"2,962","2,500","1,000",34.65,3.35,5.84,1
Success,Falcon9Block5|SpaceXCrew-4, USA,SpaceX Crew-4,4/27/22 7:52,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-14, USA,Starlink Group 4-14,4/21/22 17:51,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|NROL-85, USA,NROL-85,4/17/22 13:13,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch4C|Daqi-1(AEMS), China,Daqi-1 (AEMS),4/15/22 18:16,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,LongMarch3B/E|ChinaSat6D, China,ChinaSat 6D,4/15/22 12:00,CASC,Active,$29.15 ,"5,986","11,500","5,550",56.3,4.2,9.56,1
Success,Falcon9Block5|AxiomMission1(Ax-1), USA,Axiom Mission 1 (Ax-1),4/8/22 15:17,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Soyuz2.1b|Cosmos2554, Russia,Cosmos 2554,4/7/22 11:20,VKS RF,Active,$20.00 ,"4,550","8,020",0,44.08,4.11,8.36,1
Success,LongMarch4C|Gaofen-303, China,Gaofen-3 03,4/6/22 23:47,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Electron/Curie|WithoutMissionaBeat, New Zealand,Without Mission a Beat,4/2/22 12:41,Rocket Lab,Active,$7.50 ,225,320,NA,17,1.2,2.5,1
Success,Falcon9Block5|Transporter4, USA,Transporter 4,4/1/22 16:24,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,NewShepard|NS-20, USA,NS-20,3/31/22 13:58,Blue Origin,Active,0,490,0,0,18,NA,NA,1
Success,LongMarch11|Tianping-2AtoC, China,Tianping-2 A to C,3/30/22 2:29,CASC,Active,$5.30 ,"1,176",530,2,20.8,2,5,1
Success,LongMarch6A|Pujiang-2&Tiankun-2, China,Pujiang-2 & Tiankun-2,3/29/22 9:50,CASC,Active,0,"7,230","4,000",NA,50,4.2,5.7,1
Success,Soyuz2.1a/Fregat-M|Meridian-Mn°20L, Russia,Meridian-M n°20L,3/22/22 12:48,VKS RF,Active,$23.00 ,"4,550","7,020","2,810",46.94,4.11,10.2,1
Success,Falcon9Block5|StarlinkGroup4-12, USA,Starlink Group 4-12,3/19/22 4:42,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Soyuz2.1a|SoyuzMS-21, Kazakhstan,Soyuz MS-21,3/18/22 15:55,Roscosmos,Active,$17.42 ,"4,550","7,500",0,51.38,4.11,15.59,1
Success,LongMarch4C|Yaogan34-02, China,Yaogan 34-02,3/17/22 7:09,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Rocket3|SpaceflightAstra-1, USA,Spaceflight Astra-1,3/15/22 16:22,Astra,Retired,$2.50 ,133,204,0,11.6,NA,NA,1
Success,Falcon9Block5|StarlinkGroup4-10, USA,Starlink Group 4-10,3/9/22 13:45,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Qased|Nour2, Iran,Nour 2,3/8/22 5:06,IRGC,Active,0,280,80,0,18.6,1,2.6,1
Success,LongMarch2C|Yinhe-1(x6)&Others, China,Yinhe-1 (x6) & Others,3/5/22 6:01,CASC,Active,$30.80 ,"2,962","2,500","1,000",34.65,3.35,5.84,1
Success,Falcon9Block5|StarlinkGroup4-9, USA,Starlink Group 4-9,3/3/22 14:25,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,AtlasV541|GOES-T(GOES-18), USA,GOES-T (GOES-18),3/1/22 21:38,ULA,Active,$145.00 ,"10,478","17,410","8,290",62.2,5.4,26.5,1
Success,Electron/Curie|TheOwl’sNightContinues, New Zealand,The Owl’s Night Continues,2/28/22 20:37,Rocket Lab,Active,$7.50 ,225,320,NA,17,1.2,2.5,1
Success,"LongMarch8(CoreOnly)|Hainan-1,JilinGaofen-03D&Others", China,"Hainan-1, Jilin Gaofen-03D & Others",2/27/22 3:06,CASC,Active,$27.00 ,"2,452","3,000","1,400",50,4,12.1,1
Success,LongMarch4C|L-SAR01B, China,L-SAR 01B,2/26/22 23:44,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Falcon9Block5|StarlinkGroup4-11, USA,Starlink Group 4-11,2/25/22 17:12,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-8, USA,Starlink Group 4-8,2/21/22 14:44,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Antares230+|CRSNG-17, USA,CRS NG-17,2/19/22 17:40,Northrop,Active,$85.00 ,"3,844","8,000",NA,42.5,3.9,9.9,1
Success,Soyuz2.1a|ProgressMS-19, Kazakhstan,Progress MS-19,2/15/22 4:25,Roscosmos,Active,$17.42 ,"4,550","7,500",0,51.38,4.11,15.59,1
Success,PSLV-XL|EOS-04&Others, India,EOS-04 & Others,2/14/22 0:29,ISRO,Active,$31.00 ,"7,661","3,250","1,410",44,3.2,8.3,1
Failure,Rocket3|VCLSDemo-2A, USA,VCLS Demo-2A,2/10/22 20:00,Astra,Retired,$2.50 ,133,204,0,11.6,NA,NA,1
Success,SoyuzST-B/Fregat-MT|OneWeb#13, France,OneWeb #13,2/10/22 18:09,Arianespace,Active,$30.00 ,"4,317","9,000","3,250",46.94,4.11,11.43,1
Success,Soyuz2.1a/Fregat-M|Cosmos2553, Russia,Cosmos 2553,2/5/22 7:00,VKS RF,Active,$23.00 ,"4,550","7,020","2,810",46.94,4.11,10.2,1
Success,Falcon9Block5|StarlinkGroup4-7, USA,Starlink Group 4-7,2/3/22 18:13,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|NROL-87, USA,NROL-87,2/2/22 20:27,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|CSG-2, USA,CSG-2,1/31/22 23:11,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch4C|L-SAR01A, China,L-SAR 01A,1/25/22 23:44,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,AtlasV511|GSSAP5&6(USSF-8), USA,GSSAP 5 & 6 (USSF-8),1/21/22 19:00,ULA,Retired,$130.00 ,"5,489","11,000","5,250",62.2,5.4,26.5,1
Success,Falcon9Block5|StarlinkGroup4-6, USA,Starlink Group 4-6,1/19/22 2:02,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch2D|Shiyan13, China,NA,1/17/22 2:35,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,LauncherOne|STP-27VPB/AbovetheClouds, USA,STP-27VPB/Above the Clouds,1/13/22 22:52,Virgin Orbit,Retired,$12.00 ,NA,500,NA,16,1.3,NA,1
Success,Falcon9Block5|Transporter3, USA,Transporter 3,1/13/22 15:25,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-5, USA,Starlink Group 4-5,1/6/22 21:49,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Failure,Simorgh|3Unknownpayloads, Iran,NA,12/30/21 3:30,ISA,Active,0,"1,333",350,0,26.5,1.5,3.2,1
Success,LongMarch3B/E|TJSW-9, China,TJSW-9,12/29/21 16:43,CASC,Active,$29.15 ,"5,986","11,500","5,550",56.3,4.2,9.56,1
Success,LongMarch2D|Tianhui4, China,Tianhui 4,12/29/21 11:13,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Failure,AngaraA5/Persey|MGMn°3, Russia,MGM n°3,12/27/21 19:00,VKS RF,Active,$100.00 ,"9,610","23,000","5,400",55.4,4.35,15.2,1
Success,Soyuz2.1b/Fregat|OneWeb#12, Kazakhstan,OneWeb #12,12/27/21 13:10,Starsem,Active,$25.00 ,"4,550","7,500","3,000",46.94,4.11,11.43,1
Success,LongMarch4C|Ziyuan-102E&CAS-9, China,Ziyuan-1 02E & CAS-9,12/26/21 3:11,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Ariane5ECA|JamesWebbSpaceTelescope(JWST), France,James Webb Space Telescope (JWST),12/25/21 12:20,Arianespace,Active,$200.00 ,"15,120","21,000","10,500",53,5.4,17,1
Success,LongMarch7A|Shiyan12-01&02, China,Shiyan 12-01 & 02,12/23/21 10:12,CASC,Active,0,"7,128","12,000","7,000",58,4.2,12.4,1
Success,H-IIA204|InmarsatI-6F1, Japan,Inmarsat I-6 F1,12/22/21 15:32,MHI,Active,0,NA,"15,000","6,000",NA,4.07,12,1
Success,Falcon9Block5|CRSSpX-24, USA,CRS SpX-24,12/21/21 10:07,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|Türksat5B, USA,Türksat 5B,12/19/21 3:58,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Falcon9Block5|StarlinkGroup4-4, USA,Starlink Group 4-4,12/18/21 12:41,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Failure,Kuaizhou1A|GeeSAT-1A&1B, China,GeeSAT-1A & 1B,12/15/21 2:00,ExPace,Active,$5.80 ,537,300,0,19.8,1.4,3.4,1
Success,LongMarch3B/E|Tianlian-2-02, China,Tianlian-2-02,12/13/21 16:09,CASC,Active,$29.15 ,"5,986","11,500","5,550",56.3,4.2,9.56,1
Partial Failure,Proton-M/Briz-M|Ekspress-AMU3&AMU7, Kazakhstan,Ekspress-AMU3 & AMU7,12/13/21 12:07,Roscosmos,Active,$65.00 ,"10,027","21,000","6,900",58.18,4.35,15.26,1
Success,NewShepard|NS-19, USA,NS-19,12/11/21 15:00,Blue Origin,Active,0,490,0,0,18,NA,NA,1
Success,LongMarch4B|Shijian6Group05, China,Shijian 6 Group 05,12/10/21 0:11,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Falcon9Block5|IXPE, USA,IXPE,12/9/21 6:00,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,Electron/Curie|ADataWithDestiny, New Zealand,A Data With Destiny,12/9/21 0:02,Rocket Lab,Active,$7.50 ,225,320,NA,17,1.2,2.5,1
Success,Soyuz2.1a|SoyuzMS-20/SpaceAdventures, Kazakhstan,Soyuz MS-20 / Space Adventures,12/8/21 7:38,Roscosmos,Active,$17.42 ,"4,550","7,500",0,51.38,4.11,15.59,1
Success,AtlasV551|STP-3, USA,STP-3,12/7/21 10:19,ULA,Active,$153.00 ,"12,141","18,850","8,900",62.2,5.4,26.5,1
Success,Ceres-1|KeepOnMoving, China,Keep On Moving,12/7/21 4:12,Galactic Energy,Active,$4.90 ,588,400,0,19,1.4,2.5,1
Success,SoyuzST-B/Fregat-MT|GalileoFOCFM23-FM24, France,Galileo FOC FM23-FM24,12/5/21 0:19,Arianespace,Active,$30.00 ,"4,317","9,000","3,250",46.94,4.11,11.43,1
Success,Falcon9Block5|StarlinkGroup4-3&BlackSky, USA,Starlink Group 4-3 & BlackSky,12/2/21 23:12,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch3B/E|ChinaSat1D, China,ChinaSat 1D,11/26/21 16:40,CASC,Active,$29.15 ,"5,986","11,500","5,550",56.3,4.2,9.56,1
Success,Soyuz2.1b/Fregat|Cosmos2552, Russia,Cosmos 2552,11/25/21 1:09,VKS RF,Active,$25.00 ,"4,550","7,500","3,000",46.94,4.11,11.43,1
Success,Kuaizhou1A|Shiyan11, China,Shiyan 11,11/24/21 23:41,ExPace,Active,$5.80 ,537,300,0,19.8,1.4,3.4,1
Success,Soyuz2.1b|ProgressM-UMPrichal, Kazakhstan,Progress M-UM Prichal,11/24/21 13:06,Roscosmos,Active,$20.00 ,"4,550","8,020",0,44.08,4.11,8.36,1
Success,Falcon9Block5|DART, USA,DART,11/24/21 6:21,SpaceX,Active,$67.00 ,"7,607","22,800","8,300",70,5.2,13,1
Success,LongMarch4C|Gaofen-302, China,Gaofen-3 02,11/22/21 23:45,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Rocket3|STP-27AD2, USA,STP-27AD2,11/20/21 6:16,Astra,Retired,$2.50 ,133,204,0,11.6,NA,NA,1
